Camera,Parameter,Mean,Std_Dev,Min,Max,Median
CAM_FRONT,x,0.8115465641021729,0.0,0.8115465641021729,0.8115465641021729,0.8115465641021729
CAM_FRONT,y,-0.009254380129277706,0.0,-0.009254380129277706,-0.009254380129277706,-0.009254380129277706
CAM_FRONT,z,-1.502867579460144,0.0,-1.502867579460144,-1.502867579460144,-1.502867579460144
CAM_FRONT,pitch,1.5628617447045516,0.0,1.5628617447045516,1.5628617447045516,1.5628617447045516
CAM_FRONT,yaw,1.5707963271417253,0.0,1.5707963271417253,1.5707963271417253,1.5707963271417253
CAM_FRONT,fov,70.0,0.0,70.0,70.0,70.0
CAM_FRONT,roll,0.0,0.0,0.0,0.0,0.0
CAM_FRONT_RIGHT,x,0.6675328016281128,0.0,0.6675328016281128,0.6675328016281128,0.6675328016281128
CAM_FRONT_RIGHT,y,0.4970148503780365,0.0,0.4970148503780365,0.4970148503780365,0.4970148503780365
CAM_FRONT_RIGHT,z,-1.507845401763916,0.0,-1.507845401763916,-1.507845401763916,-1.507845401763916
CAM_FRONT_RIGHT,pitch,2.5653949420042665,0.0,2.5653949420042665,2.5653949420042665,2.5653949420042665
CAM_FRONT_RIGHT,yaw,1.570796290139622,0.0,1.570796290139622,1.570796290139622,1.570796290139622
CAM_FRONT_RIGHT,fov,70.0,0.0,70.0,70.0,70.0
CAM_FRONT_RIGHT,roll,0.0,0.0,0.0,0.0,0.0
CAM_FRONT_LEFT,x,0.6519070267677307,0.0,0.6519070267677307,0.6519070267677307,0.6519070267677307
CAM_FRONT_LEFT,y,-0.49736303091049194,0.0,-0.49736303091049194,-0.49736303091049194,-0.49736303091049194
CAM_FRONT_LEFT,z,-1.5085220336914062,0.0,-1.5085220336914062,-1.5085220336914062,-1.5085220336914062
CAM_FRONT_LEFT,pitch,0.6067092315147118,0.0,0.6067092315147118,0.6067092315147118,0.6067092315147118
CAM_FRONT_LEFT,yaw,1.5707963627053048,0.0,1.5707963627053048,1.5707963627053048,1.5707963627053048
CAM_FRONT_LEFT,fov,70.0,0.0,70.0,70.0,70.0
CAM_FRONT_LEFT,roll,0.0,0.0,0.0,0.0,0.0
CAM_BACK,x,-0.8563410639762878,0.0,-0.8563410639762878,-0.8563410639762878,-0.8563410639762878
CAM_BACK,y,-0.007168420124799013,0.0,-0.007168420124799013,-0.007168420124799013,-0.007168420124799013
CAM_BACK,z,-1.5724962949752808,0.0,-1.5724962949752808,-1.5724962949752808,-1.5724962949752808
CAM_BACK,pitch,-1.5644901992148597,0.0,-1.5644901992148597,-1.5644901992148597,-1.5644901992148597
CAM_BACK,yaw,1.5707963270705607,0.0,1.5707963270705607,1.5707963270705607,1.5707963270705607
CAM_BACK,fov,110.0,0.0,110.0,110.0,110.0
CAM_BACK,roll,0.0,0.0,0.0,0.0,0.0
CAM_BACK_LEFT,x,0.1428540050983429,0.0,0.1428540050983429,0.1428540050983429,0.1428540050983429
CAM_BACK_LEFT,y,-0.483098566532135,0.0,-0.483098566532135,-0.483098566532135,-0.483098566532135
CAM_BACK_LEFT,z,-1.575866460800171,0.0,-1.575866460800171,-1.575866460800171,-1.575866460800171
CAM_BACK_LEFT,pitch,-0.32445676177973387,0.0,-0.32445676177973387,-0.32445676177973387,-0.32445676177973387
CAM_BACK_LEFT,yaw,1.5707963682256125,0.0,1.5707963682256125,1.5707963682256125,1.5707963682256125
CAM_BACK_LEFT,fov,70.0,0.0,70.0,70.0,70.0
CAM_BACK_LEFT,roll,0.0,0.0,0.0,0.0,0.0
CAM_BACK_RIGHT,x,0.1390593945980072,0.0,0.1390593945980072,0.1390593945980072,0.1390593945980072
CAM_BACK_RIGHT,y,0.47302746772766113,0.0,0.47302746772766113,0.47302746772766113,0.47302746772766113
CAM_BACK_RIGHT,z,-1.5566498041152954,0.0,-1.5566498041152954,-1.5566498041152954,-1.5566498041152954
CAM_BACK_RIGHT,pitch,-2.7626865055314056,0.0,-2.7626865055314056,-2.7626865055314056,-2.7626865055314056
CAM_BACK_RIGHT,yaw,1.5707962861832485,0.0,1.5707962861832485,1.5707962861832485,1.5707962861832485
CAM_BACK_RIGHT,fov,70.0,0.0,70.0,70.0,70.0
CAM_BACK_RIGHT,roll,0.0,0.0,0.0,0.0,0.0
