Camera,Parameter,Statistic,File1_Value,File2_Value,Difference,File1,File2
CAM_BACK_LEFT,x,Mean,1.042854011200353,-1.783680438995361,0.7408264277950081,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Std_Dev,0.006541928234088,0.0,-0.006541928234088,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Min,1.03569100218,-1.783680438995361,0.747989436815361,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Max,1.055,-1.783680438995361,0.7286804389953612,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Median,1.04852047718,-1.783680438995361,0.735159961815361,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Mean,0.4830985561936272,-7.046940326690674,6.563841770497047,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Std_Dev,0.005707307146733,0.0,-0.005707307146733,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Min,0.441,-7.046940326690674,6.605940326690674,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Max,0.484795032713,-7.046940326690674,6.562145293977673,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Median,0.483058131052,-7.046940326690674,6.563882195638674,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Mean,1.5758664294360236,143.238525390625,141.66265896118898,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Std_Dev,0.0147824891718075,0.0,-0.0147824891718075,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Min,1.56210154484,143.238525390625,141.676423845785,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Max,1.605,143.238525390625,141.633525390625,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Median,1.56210154484,143.238525390625,141.676423845785,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Mean,0.0005133123938877,1.2465193275905146,1.246006015196627,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Std_Dev,0.0032220963028729,0.0,-0.0032220963028729,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Min,-0.002471878830598,1.2465193275905146,1.2440474487599167,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Max,0.007679448708775,1.2465193275905146,1.2388398788817396,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
