Camera,Parameter,Statistic,File1_Value,File2_Value,Difference,File1,File2
CAM_FRONT,x,Mean,-1.7164921760559082,1.711546582487506,3.428038758543414,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,x,Std_Dev,0.0,0.011802830773232,0.011802830773232,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,x,Min,-1.7164921760559082,1.671,3.3874921760559085,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,x,Max,-1.7164921760559082,1.72200568478,3.4384978608359082,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,x,Median,-1.7164921760559082,1.72200568478,3.4384978608359082,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,y,Mean,-7.525243282318115,0.0092543836424152,7.53449766596053,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,y,Std_Dev,0.0,0.0072714957203179,0.0072714957203179,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,y,Min,-7.525243282318115,-0.026,7.499243282318115,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,y,Max,-7.525243282318115,0.0159456324149,7.541188914733016,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,y,Median,-7.525243282318115,0.00475453292289,7.529997815241005,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,z,Mean,143.91200256347656,1.5028675472910469,-142.4091350161855,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,z,Std_Dev,0.0,0.0090835588184012,0.0090835588184012,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,z,Min,143.91200256347656,1.49491291905,-142.41708964442657,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,z,Max,143.91200256347656,1.536,-142.37600256347656,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,z,Median,143.91200256347656,1.49491291905,-142.41708964442657,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,pitch,Mean,3.131330729200311,-0.00604207372587,-3.137372802926181,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,pitch,Std_Dev,0.0,0.0066235309171897,0.0066235309171897,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,pitch,Min,3.131330729200311,-0.0122298248378836,-3.143560554038195,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,pitch,Max,3.131330729200311,0.0055850536063819,-3.125745675593929,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,pitch,Median,3.131330729200311,-0.0122298248378836,-3.143560554038195,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,yaw,Mean,1.5707962830825406,-1.568546387995813,-3.139342671078354,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,yaw,Std_Dev,0.0,0.0071768999736653,0.0071768999736653,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,yaw,Min,1.5707962830825406,-1.5764376921877217,-3.1472339752702623,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,yaw,Max,1.5707962830825406,-1.557182758629341,-3.127979041711882,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,yaw,Median,1.5707962830825406,-1.5622368413918224,-3.133033124474363,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,fov,Mean,90.0,64.86193012588235,-25.138069874117647,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,fov,Std_Dev,0.0,0.2773781915479028,0.2773781915479028,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,fov,Min,90.0,64.561479,-25.438520999999994,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,fov,Max,90.0,65.121585,-24.878415000000004,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,fov,Median,90.0,65.121585,-24.878415000000004,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,roll,Mean,0.0,-1.5787311961842054,-1.5787311961842054,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,roll,Std_Dev,0.0,0.0028251768920104,0.0028251768920104,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,roll,Min,0.0,-1.5810574819881122,-1.5810574819881122,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,roll,Max,0.0,-1.5660839378145115,-1.5660839378145115,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT,roll,Median,0.0,-1.5810574819881122,-1.5810574819881122,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Mean,-1.7390727996826172,1.5675328085130118,3.306605608195629,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Std_Dev,0.0,0.0151936814541334,0.0151936814541334,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Min,-1.7390727996826172,1.5508477543,3.2899205539826175,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Max,-1.7390727996826172,1.593,3.332072799682617,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Median,-1.7390727996826172,1.58082565783,3.3198984575126174,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Mean,-8.02907657623291,-0.4970148407099117,7.532061735522999,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Std_Dev,0.0,0.0048993859949904,0.0048993859949904,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Min,-8.02907657623291,-0.527,7.50207657623291,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Max,-8.02907657623291,-0.493404796419,7.53567177981391,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Median,-8.02907657623291,-0.499078711449,7.52999786478391,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Mean,143.7708282470703,1.5078454488957296,-142.2629827981746,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Std_Dev,0.0,0.0110118183278984,0.0110118183278984,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Min,143.7708282470703,1.49574800619,-142.2750802408803,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Max,143.7708282470703,1.526,-142.2448282470703,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Median,143.7708282470703,1.51749368405,-142.2533345630203,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Mean,-2.1367362088328905,-0.0127797276546337,2.123956481178257,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Std_Dev,0.0,0.0033726716796658,0.0033726716796658,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Min,-2.1367362088328905,-0.0158824961931484,2.120853712639742,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Max,-2.1367362088328905,-0.0090555336030907,2.1276806752298,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Median,-2.1367362088328905,-0.0158324373751276,2.1209037714577628,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Mean,1.5707963033535,-1.5736948022868893,-3.1444911056403893,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Std_Dev,0.0,0.0097550717955183,0.0097550717955183,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Min,1.5707963033535,-1.5844452132424829,-3.155241516595983,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Max,1.5707963033535,-1.5603243512829308,-3.1311206546364305,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Median,1.5707963033535,-1.5650292035458877,-3.135825506899388,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Mean,90.0,64.87720363882353,-25.12279636117647,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Std_Dev,0.0,0.0885683003983344,0.0885683003983344,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Min,90.0,64.655236,-25.344763999999998,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Max,90.0,64.958669,-25.041331,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Median,90.0,64.958669,-25.041331,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Mean,0.0,-0.5761799530981242,-0.5761799530981242,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Std_Dev,0.0,0.0120197619919407,0.0120197619919407,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Min,0.0,-0.6250024051391696,-0.6250024051391696,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Max,0.0,-0.5659389193508784,-0.5659389193508784,carla_camera_parameters_statistics,nuscene_trainval_camera_parameters_statistics
