Camera,Parameter,Statistic,File1_Value,File2_Value,Difference,File1,File2
CAM_BACK_LEFT,x,Mean,1.042854011200353,-1.783680438995361,-2.826534450195714,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Std_Dev,0.006541928234088,0.0,-0.006541928234088,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Min,1.03569100218,-1.783680438995361,-2.8193714411753614,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Max,1.055,-1.783680438995361,-2.838680438995361,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Median,1.04852047718,-1.783680438995361,-2.832200916175361,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Mean,0.4830985561936272,-7.046940326690674,-7.530038882884301,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Std_Dev,0.005707307146733,0.0,-0.005707307146733,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Min,0.441,-7.046940326690674,-7.487940326690674,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Max,0.484795032713,-7.046940326690674,-7.531735359403674,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Median,0.483058131052,-7.046940326690674,-7.529998457742674,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Mean,1.5758664294360236,143.238525390625,141.66265896118898,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Std_Dev,0.0147824891718075,0.0,-0.0147824891718075,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Min,1.56210154484,143.238525390625,141.676423845785,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Max,1.605,143.238525390625,141.633525390625,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Median,1.56210154484,143.238525390625,141.676423845785,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Mean,0.0005133123938877,1.2465193275905146,1.246006015196627,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Std_Dev,0.0032220963028729,0.0,-0.0032220963028729,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Min,-0.002471878830598,1.2465193275905146,1.2489912064211126,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Max,0.007679448708775,1.2465193275905146,1.2388398788817396,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Median,-0.002471878830598,1.2465193275905146,1.2489912064211126,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Mean,-1.5669654785486289,1.5707963407224168,3.137761819271046,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Std_Dev,0.018108453617972,0.0,-0.018108453617972,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Min,-1.5868073350278946,1.5707963407224168,3.1576036757503116,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Max,-1.550141288553733,1.5707963407224168,3.12093762927615,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Median,-1.550141288553733,1.5707963407224168,3.12093762927615,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Mean,64.99646911411767,90.0,25.003530885882327,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Std_Dev,0.0382275674962752,0.0,-0.0382275674962752,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Min,64.897369,90.0,25.102631000000002,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Max,65.031541,90.0,24.968458999999996,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Median,65.031541,90.0,24.968458999999996,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Mean,2.817037410580049,0.0,-2.817037410580049,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Std_Dev,0.0008706046281233,0.0,-0.0008706046281233,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Min,2.8106782274116684,0.0,-2.8106782274116684,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Max,2.817316482034125,0.0,-2.817316482034125,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Median,2.817316482034125,0.0,-2.817316482034125,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Mean,0.0436589551958251,-1.7895216941833496,-1.8331806493791747,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Std_Dev,0.014455640658787,0.0,-0.014455640658787,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Min,0.0283260309358,-1.7895216941833496,-1.8178477251191496,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Max,0.086,-1.7895216941833496,-1.8755216941833497,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Median,0.05524611077,-1.7895216941833496,-1.8447678049533496,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Mean,0.0071684197414619,-7.519210815429687,-7.526379235171149,nuscene_trainval_camera_parameters_statistics,carla_camera_parameters_statistics
